Date,Sales,Order Profit Per Order,Order Item Discount,Order Item Total
2017-02-26,33607.33065466,2068.319996623,3548.750010054,30058.62038436
2017-02-27,33517.40071671,5443.83998625,3557.110001952,29960.32031932
2017-02-28,34153.010713711,3765.519954693,3644.800007651,30508.240339381
2017-03-01,32260.4905759,5011.65996537,3267.530000672,28992.99027183
2017-03-02,34267.46071711,3599.3600008539997,3001.600002974,31265.92029576
2017-03-03,39669.74083396,5284.199985216,4155.960002229,35513.8305571
2017-03-04,31721.41072857,4810.380019673,3282.09000994,28439.37038431
2017-03-05,32725.23062922,4203.970074743,3020.7600019,29704.50030606
2017-03-06,33689.71062873,4942.799997114,3321.749998594,30368.010261569998
2017-03-07,35740.80067677,3651.1099831359998,4107.390005459,31633.45037262
2017-03-08,30888.6507191,3959.2200135559997,3332.950011966,27555.73038132
2017-03-09,36844.090797840996,3103.650044992,3434.79999733,33409.320503363
2017-03-10,36946.80062733,1332.669934436,3688.739997729,33258.1203226
2017-03-11,30499.95052525,4217.270006208,3250.480011643,27249.54015355
2017-03-12,33422.99063912,2354.96996685,3328.280004965,30094.74036246
2017-03-13,34587.41071016,3252.8799916069997,3410.009997266,31177.43042378
2017-03-14,32659.10066438,3275.250066247,3041.560002102,29617.5904464
2017-03-15,30858.12058686,3071.409945507,3637.620016235,27220.52024265
2017-03-16,39888.51081701,3480.800012485,4537.289996678,35351.28035595
2017-03-17,31101.97053351,4622.250016015,2661.119996773,28440.88028355
2017-03-18,34254.87073198,1247.800037715,3136.970003793,31117.94033484
2017-03-19,37500.46085016,4987.499964035,3670.070013609,33830.45046999
2017-03-20,33856.10071596,4942.860007458,3480.520006546,30375.62032314
2017-03-21,30904.130680539998,3322.079997231,3173.959985762,27730.20029446
2017-03-22,32656.08060472,3863.530036427,3499.490006798,29156.63032746
2017-03-23,33759.75060834,4729.740004972,3376.020006644,30383.79025641
2017-03-24,29699.81060261,2999.679984407,3148.690003863,26551.14022085
2017-03-25,36155.01086669,4905.910027277,3322.5200056539998,32832.53053286
2017-03-26,31208.07070578,3477.970044138,3279.529995518,27928.57032793
2017-03-27,28501.95049509,5202.160003636,3012.589990173,25489.39015198
2017-03-28,32685.02066251,2739.240009763,3338.940008771,29346.1204321
2017-03-29,39602.36076214,6189.950002669,4001.640008711,35600.76033364
2017-03-30,35660.71071674,2674.78002701,3478.069994187,32182.71033687
2017-03-31,33788.01065126,3231.850040703,3316.690010485,30471.35038418
2017-04-01,34502.04076669,4204.840030331,3774.610008145,30727.47035843
2017-04-02,34208.08066227,2180.439994722,3095.410001517,31112.71037501
2017-04-03,34925.00066542,1346.780023293,3538.8699990630003,31386.17027637
2017-04-04,33586.65062193,6025.770054793,3875.830005232,29710.87026252
2017-04-05,34204.20062842,4589.7200219549995,3696.639999256,30507.620359829998
2017-04-06,27154.890623389998,2742.199986313,2793.599996132,24361.32032587
2017-04-07,35073.200773669996,2639.2599919500003,3259.550005693,31813.68044275
2017-04-08,33266.53069933,5335.069965668,3126.540006411,30140.02039149
2017-04-09,37276.74079198,4138.8700187,3578.530007915,33698.260339989996
2017-04-10,27972.7405877,3750.760045376,3198.129997845,24774.65026118
2017-04-11,33700.58059894,4852.089989069,3430.019998258,30270.5902691
2017-04-12,37129.820816641,2520.7600856460003,4127.95000251,33001.92034449
2017-04-13,30071.70060943,2790.1399495690002,2595.769998418,27475.94026587
2017-04-14,35699.9406322,2165.569999968,3992.980003874,31707.05037175
2017-04-15,36441.55070711,3951.199986433,3561.260003325,32880.30050047
2017-04-16,31502.2106287,1660.8599740190002,3203.330002941,28298.93031706
2017-04-17,36561.12075273,5357.820030511,3672.399994652,32888.78027381
2017-04-18,37533.00087026,4155.250041642,3861.930002532,33671.12044361
2017-04-19,37701.49081451,4207.379997343,3845.570011428,33855.95050046
2017-04-20,28700.63056783,3273.589993807,2591.110007532,26109.56021323
2017-04-21,35222.71065566,5011.340008036,3307.789994678,31914.96044002
2017-04-22,35878.44066981,6037.500003592,4165.670009847,31712.83041542
2017-04-23,39823.68078678,5227.170042254,4545.630001643,35278.10025835
2017-04-24,33730.40077284,5634.1199807719995,3232.720000397,30497.70039781
2017-04-25,35980.58054338,4542.449946581,3515.900014286,32464.73028566
2017-04-26,35192.30065228,1732.670022292,3486.409998814,31705.94036529
2017-04-27,35274.2906917,4471.989976956,3638.670002486,31635.670452219998
2017-04-28,35357.94075028,1728.510010258,3632.119994883,31725.83034506
2017-04-29,35703.97069596,3961.190006794,3589.849998189,32114.19033065
2017-04-30,38945.18083221,5725.750014024,4069.900004013,34875.33039089
2017-05-01,38851.37087704,4868.840007364,3954.0500027,34897.36045094
2017-05-02,44590.46077076,1939.5999905719998,4029.50000684,40561.01029659
2017-05-03,31363.3906517,3838.929978022,3178.000009543,28185.42035678
2017-05-04,32379.24067326,3905.190004261,3235.949987978,29143.3403017
2017-05-05,39338.1908575,4771.269939692,3749.500002366,35588.75040436
2017-05-06,34812.05071296,4824.129985271999,4153.830006965,30658.25034733
2017-05-07,38425.5007631,3299.120003158,3804.760006079,34620.80041165
2017-05-08,34170.3307347,2747.699997931,3208.499996343,30961.8604468
2017-05-09,38277.18080972,-363.219906326,3838.790004784,34438.42041803
2017-05-10,34830.28063232,4639.350004518,3734.750004039,31095.57021901
2017-05-11,31311.68066096,1737.120030884,3030.859995125,28280.85026005
2017-05-12,35790.5607075,4103.660023095,3408.330002017,32382.29043597
2017-05-13,35415.09066414,3114.829977815,3658.280013563,31756.83036045
2017-05-14,37165.5006873,3591.499961392,4348.66000472,32816.88029867
2017-05-15,41173.56088696,6887.610004962,4129.179995319,37044.43045817
2017-05-16,36428.7806512,4302.829956989,3732.840016016,32695.96027385
2017-05-17,30238.84056512,4088.00006467,2938.479996918,27300.42035317
2017-05-18,34181.58068518,636.450056159,3466.499998496,30715.12031977
2017-05-19,33799.21060971,4421.750019355,3408.79000933,30390.46027751
2017-05-20,31481.67058214,5806.980003219,3408.750007036,28072.92024006
2017-05-21,31594.62060224,1854.359958906,3402.470001447,28192.19033288
2017-05-22,43404.7008143,5497.979980003,4083.570003786,39321.19050254
2017-05-23,31256.39061482,6675.079984276,3193.720001329,28062.72018494
2017-05-24,35006.07062226,3328.319994383,3644.360002624,31361.7403
2017-05-25,38783.58072364,4211.429993851,3923.23000144,34860.42033811
2017-05-26,35474.69072778,4042.979997086,3416.160001927,32058.56051233
2017-05-27,36539.04079856,2480.489978663,3731.090016369,32807.97040937
2017-05-28,26946.28060948,2085.350073346,2760.73000048,24185.59025952
2017-05-29,37469.54073752,4604.180014416,3657.50000275,33812.07035454
2017-05-30,43221.0508502,3250.219997918,4776.129995696,38445.00045443
2017-05-31,31764.88061202,3822.609938418,3280.270008802,28484.65020006
2017-06-01,43599.9808092,3655.7400633489997,4158.580001826,39441.45044016
2017-06-02,36135.56077268,6304.820018905,3218.439996274,32917.15033729
2017-06-03,36046.34074862,3539.569963149,3800.619991529,32245.75039314
2017-06-04,30377.62054858,3619.070010777,3367.240007632,27010.41027814
2017-06-05,31598.6505744,4088.340024041,3230.060017785,28368.6202549
2017-06-06,31857.58058582,6093.610013211,3155.979995232,28701.6403202
2017-06-07,32567.65055524,3881.099936442,3367.950000025,29199.75018732
2017-06-08,32722.54069196,4507.010025544,3012.299999119,29710.28039961
2017-06-09,31970.05069774,2428.730006777,2987.859998103,28982.2104836
2017-06-10,32764.25069094,4301.88999231,3474.120003466,29290.15032204
2017-06-11,36948.63066544,3133.619990631,3452.919991943,33495.760185549996
2017-06-12,34625.15073436,3732.629976629,3611.880001399,31013.31039047
2017-06-13,41062.94081938,4842.770078883,4621.159991486,36441.81036804
2017-06-14,37390.76073132,5379.650079344,3720.810008318,33670.02030588
2017-06-15,25757.34053808,4028.170007136,2698.619997247,23058.75022882
2017-06-16,33239.92073096,2235.590046462,3311.590000135,29928.360488809998
2017-06-17,33739.40066586,1471.839964624,3547.449998124,30191.980369689998
2017-06-18,27370.14053762,3843.679998447,2698.540015799,24671.65022283
2017-06-19,34026.7807353,1686.160020924,3527.510000513,30499.300388339998
2017-06-20,33028.98076312,4991.530026866,3695.689992523,29333.310367719998
2017-06-21,38735.75073688,2813.99002506,3967.060012228,34768.7302707
2017-06-22,37168.06065808,5306.960008567,3335.280005469,33832.83035675
2017-06-23,40609.71084294,5600.430040914,4381.88000381,36227.89043866
2017-06-24,35851.2907105,5948.020092115,3510.439998462,32340.89039193
2017-06-25,38131.31076482,1102.6599828839999,4223.310007122,33908.03041489
2017-06-26,35609.58065088,2728.76995984,3622.060003989,31987.55024356
2017-06-27,37360.40078824,1508.979977245,3724.439998633,33636.03049146
2017-06-28,29268.0005001,2377.099994216,2943.079997515,26324.92029228
2017-06-29,30257.380516279998,1861.8599970330001,3268.510007252,26988.90018786
2017-06-30,32264.73054548,3384.999982361,3006.240008658,29258.53034619
2017-07-01,37269.23062222,4359.180009985,3930.450008673,33338.82033229
2017-07-02,44554.8808366,3535.150017764,4271.869995141,40283.05044379
2017-07-03,37849.28087658,5212.199940355,4098.130001229,33751.17028614
2017-07-04,35844.94068578,3846.790037637,3613.589999424,32231.42029629
2017-07-05,38244.65068505,5153.459963556,3894.120003223,34350.58051627
2017-07-06,37948.56071882,-57.67999231799996,3917.630012758,34030.97038312
2017-07-07,41165.1107716,6197.650016511,3913.990004064,37251.16032405
2017-07-08,28744.47054332,1680.990062473,2752.240000597,25992.2602806
2017-07-09,31574.5506444,3028.700002012,3097.760004224,28476.82045781
2017-07-10,29844.13063492,2056.760005026,3688.330005704,26155.84026364
2017-07-11,39424.37084262,5659.2599794279995,3937.710000027,35486.68042015
2017-07-12,34565.37066706,3449.770077566,3195.519992396,31369.90032589
2017-07-13,34346.12062857,1945.1700569299999,3694.1499992540002,30652.03024671
2017-07-14,31079.52060372,2908.299937606,3127.07000684,27952.4704062
2017-07-15,37558.28058692,3858.8799749610002,3805.280014342,33753.06022288
2017-07-16,31869.53066702,4035.4899749809997,2783.69000076,29085.88029111
2017-07-17,34718.19060966,2180.379936853,3840.799988176,30877.42029604
2017-07-18,35633.84074475,3557.9500194409998,3492.479995699,32141.40036965
2017-07-19,33618.41064134,4665.409983463,3666.67001045,29951.79023945
2017-07-20,38374.68077542,4746.000048854,3749.180007823,34625.52047384
2017-07-21,35492.52061136,1715.510007508,3558.259998069,31934.32025948
2017-07-22,41125.5007255,3965.070065576,4066.679998854,37058.86038581
2017-07-23,39167.51077718,5723.050014156,4321.080002203,34846.49036418
2017-07-24,35345.3406758,3341.419985187,3559.949997644,31785.4203684
2017-07-25,35233.92062448,1755.1099773669998,3581.64000812,31652.32029783
2017-07-26,30779.66060316,2859.580001446,2663.250008351,28116.43034207
2017-07-27,30599.40049038,2654.48998616,3463.710001089,27135.74020203
2017-07-28,37443.90068868,5392.779888468,4023.68000139,33420.25042716
2017-07-29,35946.26064742,5772.630001701,3567.210010292,32379.11037096
2017-07-30,34849.41069076,4298.40007961,3580.460002568,31268.98025567
2017-07-31,34161.81065816,3528.849977818,3094.5799924,31067.26035324
2017-08-01,38020.12073971,3672.849995381,3913.099991306,34107.0602801
2017-08-02,34165.31073072,2521.65996157,3760.180005721,30405.17028023
2017-08-03,32615.60064715,3106.039982779,3470.76000746,29144.8703689
2017-08-04,38104.3306085,4387.730002737,3622.400007963,34481.97031413
2017-08-05,36351.33065034,4466.5000288989995,3536.579998278,32814.79035199
2017-08-06,31598.58062786,4917.349996269,3499.259996646,28099.35023886
2017-08-07,30545.87058302,5935.550002331,3184.820003374,27361.0903133
2017-08-08,35766.53070894,5303.620028609,3564.269999271,32202.29042068
2017-08-09,34648.91065272,4084.110017818,3601.789999126,31047.16034718
2017-08-10,39790.9407355,2233.0701036799996,4045.040015349,35745.9403806
2017-08-11,38809.88084102,2667.460031703,3904.440002668,34905.49047857
2017-08-12,32725.49065436,3128.190037836,3344.799993897,29380.73034304
2017-08-13,37437.890709319996,4190.509996903,3556.880003359,33881.03028912
2017-08-14,37513.3107153,6291.020009566,3930.240001063,33583.15032195
2017-08-15,32639.26057844,3983.0500022319998,3370.0700070899998,29269.20032511
2017-08-16,32924.46061752,3700.1699754329998,3551.469999785,29373.05032344
2017-08-17,40300.13090998,1955.08994595,3775.390000229,36524.76057867
2017-08-18,34183.16059514,4324.239995421,2998.080009577,31185.11032107
2017-08-19,34323.31073792,2873.88000647,3732.359996348,30591.000328539998
2017-08-20,35528.15069231,3035.509979771,3598.13000736,31930.08022685
2017-08-21,41921.78084622,4491.90000321,4655.259993416,37266.57050715
2017-08-22,37454.11077179,5538.470034359,3913.270011488,33540.89038884
2017-08-23,37395.87075112,6828.720015072,3466.440003833,33929.510542179996
2017-08-24,38934.77066468,5497.740055213,3501.980001104,35432.8003139
2017-08-25,31605.87064424,3368.379958176,3489.270005024,28116.64031631
2017-08-26,41758.01077312,5538.060067582,4408.340000485,37349.73040084
2017-08-27,33135.68062266,3107.279965062,3212.329996582,29923.3702662
2017-08-28,33082.43055801,6059.039981476,3234.150011429,29848.31035264
2017-08-29,33368.06051266,6402.530034671,3399.100012418,29969.02022914
2017-08-30,39203.74078052,3076.319986966,3890.549998351,35313.24046396
2017-08-31,33484.27059602,4815.120008004,3699.810009059,29784.50013412
2017-09-01,38641.08076114,5193.860019866,3748.629994061,34892.48041159
2017-09-02,34302.70071064,5008.470019451,3187.17000497,31115.58029186
2017-09-03,37738.50076704,5020.849941523,4264.140002405,33474.40042071
2017-09-04,33926.25063772,2715.51996008,3377.640009636,30548.65023464
2017-09-05,38506.92063928,2701.140030611,3783.880010425,34723.09032457
2017-09-06,35146.4107103,3820.640001272,3554.580001594,31591.87039565
2017-09-07,31225.78052954,3510.3999924160003,2888.109998207,28337.71030469
2017-09-08,33647.70060001,3259.7300024319998,3507.049999147,30140.65037913
2017-09-09,36899.04080638,5623.209992523,3866.050000073,33033.04031038
2017-09-10,39494.07081654,3154.130070624,3982.720000708,35511.39035997
2017-09-11,43296.07059834,6194.050062218,4672.660012439,38623.45036483
2017-09-12,42026.2005847,3468.340002083,3759.630003671,38266.62023163
2017-09-13,39076.5906485,3693.879986552,3822.31999874,35254.300364919996
2017-09-14,36366.13056194,2272.06995801,3401.06000578,32965.10028416
2017-09-15,36216.42032596,474.2499945270001,3546.150006952,32670.290137750002
2017-09-16,35456.56058118,7270.189971861,4130.0300086,31326.5902288
2017-09-17,38006.42062756,4518.589988469,3680.989990087,34325.47034823
2017-09-18,34946.61047764,3242.359963805,3770.929999112,31175.71026586
2017-09-19,36226.37049874,5057.190026458,3934.110001305,32292.32020179
2017-09-20,39575.83044396,4170.539979849,4133.890009394,35441.99018425
2017-09-21,41876.2406197,5454.899985505,4333.390003259,37542.87036149
2017-09-22,36546.4904709,3382.100106282,3299.020000231,33247.51018118
2017-09-23,38566.2505913,4431.490067635,3738.749995042,34827.52028813
2017-09-24,39926.25057986,4467.23993675,4419.520000928,35506.76027847
2017-09-25,41216.150574,2163.079983299,4414.12001043,36802.12030425
2017-09-26,41596.11059164,4666.66009503,4108.309999219,37487.84038503
2017-09-27,32756.71043392,3874.920065153,2721.530004737,30035.20025986
2017-09-28,39476.35041056,5653.629963704,4080.000000592,35396.39025471
2017-09-29,42376.98055622,4848.889938607,5028.1299992,37348.8702273
2017-09-30,48715.91046798,3150.070046257,5510.000010242,43205.9401271
2017-10-01,49146.50047962,7417.730039553,4686.739993919,44459.8101376
2017-10-02,26234.2101064,-105.26999158799991,1702.369997555,24531.85006577
2017-10-03,2113.43999456,192.300006192,223.739998696,1889.70000653
2017-10-04,2144.5199944799997,108.019994535,221.399998663,1923.12000469
2017-10-05,2113.43999456,395.549995797,213.159998892,1900.28000454
2017-10-06,2144.5199944799997,228.420005417,211.929998873,1932.59000591
2017-10-07,3989.44012253,786.379995598,430.619998044,3558.82004169
2017-10-08,1495.86002529,301.83000057099997,159.269999203,1336.590010669
2017-10-09,767.7199972799999,71.61000115200001,78.83999960999999,688.879999182
2017-10-10,26342.51049256,4843.229990726,2625.360031731,23717.149877647
2017-10-11,30738.720578,3627.789910877,3157.500039902,27581.2199097
2017-10-12,31190.7605865,1683.950006416,3119.060041272,28071.6998902
2017-10-13,30738.720578,4553.740092528,2978.920034262,27759.7998658
2017-10-14,31190.7605865,3765.229964971,3182.350038891,28008.4098817
2017-10-15,30738.720578,3316.149985578,3236.60004029,27502.1198731
2017-10-16,31190.7605865,3052.38993524,3202.700040662,27988.059906000002
2017-10-17,30738.720578,1437.090054931,3073.860040512,27664.8598939
2017-10-18,28247.6205121,2855.810005273,2992.469995894,25255.1999513
2017-10-19,24282.800414799996,4489.779947537,2449.759959206,21833.1600648
2017-10-20,24639.900420899998,1531.6699782599999,2435.459956146,22204.550048999998
2017-10-21,24282.800414799996,2243.839981371,2381.899958586,21901.0100709
2017-10-22,24639.900420899998,4854.559954858,2585.459954477,22054.5600587
2017-10-23,24282.800414799996,2741.54993458,2530.099954586,21752.8100587
2017-10-24,24639.900420899998,2182.7999402719997,2496.179957376,22143.840057499998
2017-10-25,24282.800414799996,2069.449953931,2389.039957976,21893.8700563
2017-10-26,89785.2000732,2060.4599800600004,8673.52999305,81111.6900329
2017-10-27,102000.0,16298.35002896,10860.0,91140.0
2017-10-28,103500.0,6230.23005314,10732.5,92767.5
2017-10-29,102000.0,9612.6899659,10380.0,91620.0
2017-10-30,103500.0,16578.80015927,10290.0,93210.0
2017-10-31,40891.1202401,4021.0400106260004,4212.860017071,36678.2599947
2017-11-01,17448.7203381,909.279961285,1717.110022568,15731.6099702
2017-11-02,17195.840333199998,1390.85999581,1729.750020767,15466.0899506
2017-11-03,17448.7203381,2666.399992615,1823.310023802,15625.4099733
2017-11-04,25122.640564999998,2644.620041894,2542.450007866,22580.190018
2017-11-05,31842.120758999998,3375.520017116,3269.550002924,28572.5700382
2017-11-06,31380.640747999998,3630.330057091,3138.0199946039997,28242.6200565
2017-11-07,27979.8206797,4726.890010407,2905.650002974,25074.1800309
2017-11-08,11177.8403332,-255.86995471400007,1117.840000596,10060.039962
2017-11-09,11342.2203381,61.770006808999966,1116.210001436,10226.0499565
2017-11-10,11177.8403332,224.39000463299993,1124.42000183,10053.4499427
2017-11-11,11342.2203381,1155.460020046,1185.240001642,10157.0199577
2017-11-12,11177.8403332,920.8200075049999,1156.4800009369999,10021.3999626
2017-11-13,32329.6210335,6288.309998492,3351.089952491,28978.5700295
2017-11-14,36215.441162799994,5470.08009178,3509.749938886,32705.7300408
2017-11-15,36748.021179899995,4630.299951516,3749.399942272,32998.6500237
2017-11-16,36215.441162799994,1978.02004625,3813.319938536,32402.1600639
2017-11-17,36748.021179899995,5089.080005693,3773.379936086,32974.680053
2017-11-18,33580.5010682,3302.4900371659996,3355.689953975,30224.840011
2017-11-19,20219.7605865,345.92999335900004,1989.740002682,18230.0200648
2017-11-20,19926.720578,3679.730002522,2004.399998955,17922.3200678
2017-11-21,20219.7605865,1312.989980461,2112.830001406,18106.9300532
2017-11-22,16145.9804676,1438.589968838,1592.019998544,14553.9899903
2017-11-23,14548.6504209,467.240008795,1493.899992906,13054.790009
2017-11-24,14636.6003416,2269.289980163,1322.629998891,13314.0000155
2017-11-25,17984.849579100002,1896.630036692,1835.030013785,16149.8599693
2017-11-26,17724.199585200004,1732.299935344,1866.31001709,15857.929976700001
2017-11-27,17984.849579100002,3395.41998406,1846.75001811,16138.1399833
2017-11-28,17724.199585200004,2126.050038278,1772.47001741,15951.7599784
2017-11-29,7586.10002927,180.59999280899996,722.799995586,6863.30997079
2017-11-30,5739.20010404,737.729991967,584.039995894,5155.15998077
2017-12-01,5823.60010557,553.429985468,578.989995216,5244.6099777
2017-12-02,10119.5000765,1944.220010344,992.74000352,9126.79006194
2017-12-03,22614.75,3908.609999922,2373.010026234,20241.8502808
2017-12-04,19124.8999996,3234.989996792,1823.810019326,17301.190257
2017-12-05,796.25999724,133.75999851699999,82.889999891,713.409996024
2017-12-06,784.7199972799999,140.060000807,80.649999941,704.109995834
2017-12-07,796.25999724,138.839999836,79.669999862,716.629995334
2017-12-08,1659.22999852,-3.3899978029999893,181.249999354,1478.049992552
2017-12-09,2742.75,179.79000394000002,279.939999218,2462.91999051
2017-12-10,2703.0,223.57999967700002,268.019998903,2435.099987
2017-12-11,4327.3800657,806.45000584,562.629992271,3764.85998344
2017-12-12,14675.760496399998,2229.039982623,1467.569972068,13208.2300413
2017-12-13,14891.5805037,1295.959970266,1465.409974128,13426.210037
2017-12-14,14675.760496399998,2006.38001779,1476.199970992,13199.5900266
2017-12-15,12859.44042252,1943.919983956,1311.809976061,11547.67004001
2017-12-16,2113.43999456,191.61999938600002,221.409998713,1892.03000454
2017-12-17,3572.52009189,193.510001581,361.819997732,3210.70004085
2017-12-18,4017.44012444,398.57999595499996,395.209998378,3622.23004534
2017-12-19,1065.75000846,-116.21000065299998,125.50999891,940.240003625
2017-12-20,767.7199972799999,124.199999182,77.429999583,690.289999987
2017-12-21,23833.21041872,4676.1799332049995,2483.689980697,21349.600009105
2017-12-22,24282.800414799996,2816.959962866,2371.179957366,21911.7300417
2017-12-23,84070.7001037,15118.42997163,8297.799990409,75772.9300232
2017-12-24,67080.6401372,4181.690002907,6999.470008384,60081.1699829
2017-12-25,17448.7203381,1138.689978202,1830.900023721,15617.819961700001
2017-12-26,21159.240449099998,3951.59999169,2205.0000178669998,18954.2400057
2017-12-27,31842.120758999998,4357.9600455,3184.169996134,28657.950043099998
2017-12-28,31380.640747999998,1661.369972038,3041.100004064,28339.5400394
2017-12-29,31842.120758999998,5283.819934099,3248.77999727,28593.3400577
2017-12-30,19496.640504,1260.8600058240002,2174.710004008,17321.9499966
2017-12-31,11342.2203381,1862.729993554,1127.710001426,10214.5499565
2018-01-01,33638.0410774,5335.5700069800005,3263.749943646,30374.3300164
2018-01-02,28603.6608875,2409.199960676,2871.599974833,25732.0700677
2018-01-03,19926.720578,2674.4200223420003,2087.92000108,17838.8000179
2018-01-04,17121.2402639,-683.430026809,1783.16000199,15338.1100308
2018-01-05,17724.199585200004,2526.419972123,1846.75001715,15877.489989400001
2018-01-06,16222.349655400001,2066.849983437,1621.790012582,14600.58996898
2018-01-07,5739.20010404,303.660010014,578.979995471,5160.21997832
2018-01-08,5823.60010557,910.57998244,575.609995106,5247.98997496
2018-01-09,5739.20010404,474.139995397,562.949996216,5176.24998091
2018-01-10,15070.90004743,159.23003751700008,1639.230016288,13431.73015596
2018-01-11,22287.0,1593.61998379,2241.910020611,20045.2102966
2018-01-12,22614.75,1669.90004334,2363.180026545,20251.6802674
2018-01-13,12168.27999872,756.970043672,1230.860012969,10937.500151619999
2018-01-14,796.25999724,101.33999988299999,79.079999828,717.209996215
2018-01-15,784.7199972799999,136.329999963,83.119999873,701.639995564
2018-01-16,796.25999724,78.830000154,82.259999896,714.039996134
2018-01-17,1659.22999852,245.459997206,164.629999468,1494.669992422
2018-01-18,2742.75,334.150004104,269.99999892200003,2472.85998914
2018-01-19,2703.0,-29.509999862999994,271.989999737,2431.1299915
2018-01-20,2742.75,8.309991623000005,286.69999903,2456.15998838
2018-01-21,2703.0,107.76999868200001,279.73999917,2423.3799896
2018-01-22,2742.75,362.529996973,276.359999056,2466.49998853
2018-01-23,2703.0,311.08999527599997,264.039998884,2439.06998822
2018-01-24,2742.75,38.640002752,272.389999743,2470.47998997
2018-01-25,2703.0,541.070004108,286.299999024,2416.8099899100002
2018-01-26,9609.4802847,843.370015753,1023.659980488,8585.89001454
2018-01-27,14675.760496399998,3446.030000382,1422.249974278,13253.5500333
2018-01-28,14891.5805037,2732.139997483,1519.359970842,13372.2500303
2018-01-29,14675.760496399998,1915.689979903,1545.2699699720001,13130.5300291
2018-01-30,14891.5805037,1580.039990843,1529.079970378,13362.5400389
2018-01-31,14407.34047446,891.4799869420001,1376.009975824,13031.37005589
